A_Index;AnzahlZimmer;Ausbaustufe;Baeder;BaederKG;Baujahr;EG_qm;Garage_qm;Garagen;Gesamteindruck;Keller_Typ_qm;Keller_qm;Kellerhoehe;Kellertyp;Lage;OG_qm;Umgebaut;Verkaufsjahr;Verkaufsmonat;Wohnflaeche_qm;Z_Verkaufspreis
200;2;1 Ebene;1;0;1933;91;27;1;4;0;91;Durchschnitt;Rohbau;Bezirk 20;0;1980;2018;12;91;108480
2464;3;2 Ebenen;3;1;2010;91;75;3;3;67;88;Gut;Guter Wohnraum;Bezirk 16;76;2010;2018;2;167;286000
1091;3;2 Ebenen;3;1;2012;125;62;3;3;76;122;Sehr gut;Guter Wohnraum;Bezirk 6;57;2012;2021;5;183;416603
260;3;2 Ebenen;3;0;2014;79;40;2;3;0;79;Gut;Rohbau;Bezirk 6;71;2014;2018;2;150;192500
2035;3;1 Ebene;2;0;2017;127;71;3;3;2;127;Sehr gut;Guter Wohnraum;Bezirk 6;0;2018;2021;3;127;315447
1655;4;1 Ebene;2;0;1990;141;52;2;3;0;141;Durchschnitt;Rohbau;Bezirk 14;0;1990;2018;10;141;145000
1355;2;1 Ebene;1;0;2019;92;0;0;3;0;92;Gut;Rohbau;Bezirk 14;0;2020;2020;2;92;146000
2463;3;1 Ebene;2;1;1990;176;42;2;4;67;131;Gut;Mittlerer Wohnraum;Bezirk 19;0;2000;2022;2;176;241499
2441;3;1 Ebene;3;1;2018;136;56;2;3;113;136;Gut;Guter Wohnraum;Bezirk 6;0;2018;2021;3;136;292820
2320;3;1 Ebene;2;1;2003;125;43;2;3;105;123;Gut;Guter Wohnraum;Bezirk 14;0;2004;2019;5;125;210000
857;4;2 Ebenen;1;0;1932;97;13;1;4;24;97;Durchschnitt;Niedrige Qualität;Bezirk 20;43;1992;2018;7;140;111500
2137;3;2 Ebenen;2;0;1929;61;15;1;2;0;58;Gut;Rohbau;Bezirk 5;42;1962;2022;1;104;123624
1369;2;2 Ebenen;3;0;2015;64;40;2;3;0;64;Gut;Rohbau;Bezirk 18;73;2015;2022;6;138;201824
1633;1;1 Ebene;1;1;2015;72;35;2;3;58;72;Gut;Guter Wohnraum;Bezirk 6;0;2015;2020;3;72;165165
2470;3;1 Ebene;2;1;1988;97;44;2;3;74;97;Gut;Mittlerer Wohnraum;Bezirk 13;0;1988;2019;8;97;134000
1896;3;2 Ebenen;1;0;1922;68;0;0;3;0;68;Schlecht;Rohbau;Bezirk 20;54;1962;2021;7;122;103000
694;3;2 Ebenen;3;0;2017;65;34;2;3;0;65;Gut;Rohbau;Bezirk 6;65;2017;2019;6;130;183700
990;2;2 Ebenen;1;0;1949;38;19;1;4;10;29;Durchschnitt;Freizeitraum;Bezirk 4;38;1962;2020;9;77;87000
170;3;2 Ebenen;3;1;2015;103;69;3;3;79;111;Sehr gut;Guter Wohnraum;Bezirk 18;99;2015;2019;1;202;350000
762;3;1 Ebene;1;0;1982;73;56;2;4;31;73;Durchschnitt;Mittlerer Wohnraum;Bezirk 15;0;1982;2021;11;73;120500
2350;6;2 Ebenen;3;0;1979;73;0;0;4;0;0;0;0;Bezirk 21;151;1979;2022;2;225;184000
2378;2;1 Ebene;1;0;1968;74;42;1;3;47;74;Schlecht;Freizeitraum;Bezirk 15;0;1968;2021;10;74;124500
26;3;1 Ebene;1;1;1973;73;35;1;5;64;73;Durchschnitt;Mittlerer Wohnraum;Bezirk 22;0;2019;2020;7;73;135000
1421;2;1 Ebene;1;0;1948;80;27;1;4;24;80;Durchschnitt;Mittlerer Wohnraum;Bezirk 12;0;1962;2018;4;80;106500
2036;2;2 Ebenen;1;0;1949;66;53;2;5;0;59;Durchschnitt;Rohbau;Bezirk 4;33;2012;2021;7;99;134900
2091;3;2 Ebenen;3;0;2014;82;48;2;3;19;82;Gut;Guter Wohnraum;Bezirk 24;71;2014;2021;10;153;235000
2472;3;2 Ebenen;3;1;2017;62;45;2;3;16;62;Gut;Guter Wohnraum;Bezirk 6;62;2017;2021;2;125;230928
657;3;2 Ebenen;3;0;2015;89;55;2;3;0;89;Sehr gut;Rohbau;Bezirk 24;79;2016;2020;8;169;250000
334;3;1 Ebene;2;1;2014;136;104;3;3;104;133;Gut;Guter Wohnraum;Bezirk 6;0;2014;2021;9;136;332750
1407;5;2 Ebenen;2;0;1974;136;48;2;3;0;135;Durchschnitt;Rohbau;Bezirk 20;74;1974;2018;10;211;220000
448;3;2 Ebenen;2;0;1940;58;30;2;5;11;58;Durchschnitt;Freizeitraum;Bezirk 20;58;2017;2020;10;117;161000
2214;2;1 Ebene;1;0;1960;91;20;1;3;28;91;Durchschnitt;Kein Wohnraum;Bezirk 15;0;1962;2019;11;91;119200
967;3;2 Ebenen;3;0;1980;60;65;2;4;34;60;Durchschnitt;Mittlerer Wohnraum;Bezirk 19;60;1980;2018;5;120;179900
1348;2;1 Ebene;3;0;1998;231;58;2;3;0;23;Gut;Rohbau;Bezirk 7;0;1998;2019;8;231;315000
19;1;1 Ebene;1;1;1985;44;25;1;4;37;39;Gut;Guter Wohnraum;Bezirk 13;39;1985;2020;7;83;94900
2344;3;2 Ebenen;1;1;1963;91;24;1;3;27;68;Durchschnitt;Kein Wohnraum;Bezirk 22;28;1963;2018;6;120;137500
134;3;1 Ebene;1;1;1982;81;48;2;3;67;81;Durchschnitt;Mittlerer Wohnraum;Bezirk 4;0;1982;2018;5;81;129000
2307;4;1 Ebene;2;2;1979;155;0;0;2;59;155;Durchschnitt;Mittlerer Wohnraum;Bezirk 22;0;1979;2022;5;155;156400
350;4;2 Ebenen;3;0;2010;101;41;2;3;0;101;Gut;Rohbau;Bezirk 16;54;2010;2022;6;156;254149
1932;4;2 Ebenen;1;0;1928;53;43;3;3;0;53;Durchschnitt;Rohbau;Bezirk 20;61;1962;2020;5;114;98000
1057;3;1 Ebene;2;1;2017;163;57;3;3;106;163;Sehr gut;Guter Wohnraum;Bezirk 25;0;2018;2019;7;163;377426
2217;4;2 Ebenen;3;1;1986;99;42;2;3;59;99;Durchschnitt;Mittlerer Wohnraum;Bezirk 19;76;1986;2021;5;175;168500
552;2;1 Ebene;1;1;1958;56;0;0;2;25;56;Schlecht;Niedrige Qualität;Bezirk 4;0;1962;2019;4;56;64500
1301;4;2 Ebenen;3;1;1988;92;41;2;4;32;66;Durchschnitt;Mittlerer Wohnraum;Bezirk 19;66;1988;2021;10;158;197500
2020;3;1 Ebene;1;1;1988;88;44;2;4;42;81;Durchschnitt;Guter Wohnraum;Bezirk 8;0;1988;2019;4;88;133500
1836;2;1 Ebene;2;1;2003;135;57;2;3;4;134;Gut;Kein Wohnraum;Bezirk 14;0;2003;2021;4;135;152000
2375;4;1 Ebene;3;0;2015;42;57;2;3;0;0;0;0;Bezirk 8;121;2015;2021;7;163;198500
607;3;1 Ebene;2;0;1980;183;43;2;4;25;133;Durchschnitt;Kein Wohnraum;Bezirk 19;0;2015;2018;6;183;262500
111;2;1 Ebene;2;0;2017;102;53;2;3;33;102;Gut;Guter Wohnraum;Bezirk 6;0;2017;2018;2;102;183600
1284;3;1 Ebene;2;0;2018;161;66;3;3;0;161;Sehr gut;Rohbau;Bezirk 24;0;2018;2019;3;161;320000
1446;3;1 Ebene;1;0;1976;77;0;0;4;54;77;Durchschnitt;Mittlerer Wohnraum;Bezirk 22;0;1976;2018;4;77;124000
589;3;2 Ebenen;1;0;1932;57;39;1;4;38;57;Durchschnitt;Freizeitraum;Bezirk 12;57;2009;2021;7;114;147000
540;3;1 Ebene;2;0;1986;114;40;2;3;0;90;Gut;Rohbau;Bezirk 19;0;1986;2021;8;114;165000
2229;3;1 Ebene;1;0;1975;94;22;1;3;0;94;Durchschnitt;Rohbau;Bezirk 15;0;1975;2020;5;94;136870
701;4;2 Ebenen;2;0;2000;91;41;2;4;36;47;Gut;Guter Wohnraum;Bezirk 9;57;2017;2022;6;148;188599
2064;3;2 Ebenen;3;1;2015;70;46;2;3;6;70;Gut;Guter Wohnraum;Bezirk 23;73;2015;2020;7;144;188000
1467;3;1 Ebene;2;1;1980;89;24;1;3;86;89;Durchschnitt;Kein Wohnraum;Bezirk 15;0;1980;2018;11;89;138500
927;3;1 Ebene;2;0;2018;126;48;2;3;0;124;Gut;Rohbau;Bezirk 23;0;2018;2019;6;126;181000
43;2;1 Ebene;2;1;2011;113;43;2;3;89;119;Gut;Guter Wohnraum;Bezirk 15;0;2011;2022;6;113;211599
173;3;2 Ebenen;3;0;2007;57;35;2;3;40;57;Gut;Mittlerer Wohnraum;Bezirk 9;67;2008;2020;10;124;165000
2303;2;1 Ebene;1;0;1932;73;24;2;4;0;73;Schlecht;Rohbau;Bezirk 20;0;1962;2021;11;73;80000
624;3;1 Ebene;2;1;2011;127;49;2;3;57;126;Gut;Guter Wohnraum;Bezirk 6;0;2011;2021;6;127;271524
2127;3;2 Ebenen;3;1;2008;111;45;2;3;102;111;Sehr gut;Guter Wohnraum;Bezirk 5;81;2009;2022;4;192;377199
1095;1;1 Ebene;2;1;2014;115;35;2;3;74;114;Gut;Guter Wohnraum;Bezirk 6;0;2014;2018;6;115;220000
1430;3;1 Ebene;1;1;1977;78;48;2;4;22;77;Durchschnitt;Mittlerer Wohnraum;Bezirk 15;0;2017;2020;7;78;135000
2174;2;1 Ebene;2;1;2016;103;34;2;3;34;103;Gut;Guter Wohnraum;Bezirk 24;0;2017;2021;10;103;185000
1754;3;1 Ebene;2;1;1973;123;45;2;4;111;123;Durchschnitt;Freizeitraum;Bezirk 15;0;1973;2021;4;123;187500
175;2;2 Ebenen;3;0;2017;44;40;2;3;0;51;Gut;Rohbau;Bezirk 24;51;2017;2018;6;102;151000
446;4;2 Ebenen;2;0;1961;61;0;0;3;0;61;Durchschnitt;Rohbau;Bezirk 15;40;1962;2018;12;101;135000
1681;3;2 Ebenen;3;1;1990;68;37;2;3;27;68;Gut;Mittlerer Wohnraum;Bezirk 17;63;1990;2021;7;131;147000
1416;3;2 Ebenen;1;0;1922;56;33;1;5;0;33;Schlecht;Rohbau;Bezirk 12;56;2016;2018;7;113;116500
1466;3;2 Ebenen;1;1;1938;73;43;2;4;31;73;Durchschnitt;Mittlerer Wohnraum;Bezirk 12;36;1962;2018;5;109;145400
168;3;1 Ebene;2;1;1997;110;34;2;3;106;110;Gut;Guter Wohnraum;Bezirk 23;0;1997;2018;5;110;180000
1969;3;2 Ebenen;3;0;1982;53;37;2;3;0;53;Durchschnitt;Rohbau;Bezirk 3;57;1982;2019;4;110;106000
988;4;2 Ebenen;3;1;2009;52;51;2;3;39;52;Gut;Guter Wohnraum;Bezirk 5;91;2009;2020;5;143;200000
1678;3;1 Ebene;2;1;1979;113;40;2;4;47;113;Durchschnitt;Kein Wohnraum;Bezirk 19;0;1979;2018;4;113;164500
1613;3;2 Ebenen;3;0;2012;85;39;2;3;0;83;Gut;Rohbau;Bezirk 9;67;2012;2021;6;153;179000
1812;2;1 Ebene;1;1;1973;100;37;2;3;26;73;Durchschnitt;Mittlerer Wohnraum;Bezirk 15;0;1973;2019;8;100;140500
415;4;2 Ebenen;3;0;1978;103;41;2;4;37;78;Durchschnitt;Freizeitraum;Bezirk 15;79;1978;2018;5;183;226000
2019;3;1 Ebene;2;1;1969;156;35;2;4;100;125;Durchschnitt;Guter Wohnraum;Bezirk 7;0;2016;2019;6;156;257500
2352;3;2 Ebenen;1;1;1932;56;15;1;5;0;56;Durchschnitt;Rohbau;Bezirk 20;56;2005;2022;2;112;140300
1720;2;1 Ebene;1;1;1985;44;25;1;4;42;44;Gut;Guter Wohnraum;Bezirk 13;39;2018;2020;6;83;105000
303;3;1 Ebene;2;1;2014;138;68;3;3;110;137;Gut;Guter Wohnraum;Bezirk 26;0;2015;2019;11;138;270000
1600;2;1 Ebene;1;1;1978;89;32;1;3;89;89;Durchschnitt;Freizeitraum;Bezirk 23;0;1978;2018;11;89;107000
1709;1;1 Ebene;1;1;1968;100;52;2;5;65;83;Durchschnitt;Guter Wohnraum;Bezirk 22;0;1968;2020;6;100;185000
1278;0;1 Ebene;0;2;1977;81;30;1;5;55;55;Durchschnitt;Guter Wohnraum;Bezirk 22;0;2013;2018;5;81;145000
1491;3;1 Ebene;2;0;1981;157;43;2;4;0;157;Durchschnitt;Rohbau;Bezirk 15;0;1981;2018;3;157;192100
1707;3;2 Ebenen;2;0;1942;95;30;2;4;0;91;Durchschnitt;Rohbau;Bezirk 4;37;2004;2020;6;133;162900
846;3;2 Ebenen;2;0;2016;82;32;2;3;0;82;Gut;Rohbau;Bezirk 8;62;2016;2018;4;145;130000
2474;2;1 Ebene;2;1;2012;119;39;2;3;96;117;Gut;Guter Wohnraum;Bezirk 26;0;2012;2018;10;119;202000
0;3;1 Ebene;2;0;1982;142;45;2;4;0;110;Durchschnitt;Rohbau;Bezirk 19;0;1982;2020;5;142;174000
582;4;2 Ebenen;2;1;1976;95;45;2;4;37;69;Durchschnitt;Freizeitraum;Bezirk 15;72;1990;2019;6;168;165000
1444;3;2 Ebenen;2;0;1902;133;59;2;5;0;61;Durchschnitt;Rohbau;Bezirk 20;83;2010;2019;7;217;159500
1252;3;2 Ebenen;2;0;1944;81;49;3;4;0;54;Durchschnitt;Rohbau;Bezirk 7;55;2002;2018;5;136;199500
1550;3;1 Ebene;2;1;2017;137;74;3;3;100;137;Gut;Guter Wohnraum;Bezirk 18;0;2018;2019;5;137;245700
426;2;2 Ebenen;1;0;1942;42;17;1;5;0;42;Durchschnitt;Rohbau;Bezirk 20;42;1962;2018;7;85;105000
1823;2;1 Ebene;2;0;1995;113;48;2;3;5;44;Gut;Freizeitraum;Bezirk 23;0;1995;2021;9;113;156500
487;3;2 Ebenen;3;1;2006;103;39;2;3;59;80;Gut;Guter Wohnraum;Bezirk 23;75;2014;2022;5;179;235749
123;2;1 Ebene;2;1;1987;132;37;2;4;7;73;Durchschnitt;Freizeitraum;Bezirk 6;0;2013;2020;8;132;197230
2536;3;1 Ebene;1;1;2004;82;0;0;3;28;77;Gut;Guter Wohnraum;Bezirk 14;0;2004;2018;7;82;132000
1915;2;1 Ebene;1;0;1953;58;0;0;3;0;58;Durchschnitt;Rohbau;Bezirk 20;0;1962;2018;3;58;52500
347;3;2 Ebenen;1;0;1948;64;20;1;4;57;57;Durchschnitt;Kein Wohnraum;Bezirk 4;48;1962;2021;7;112;128000
1829;3;1 Ebene;2;1;1987;91;42;2;4;66;89;Gut;Mittlerer Wohnraum;Bezirk 19;0;1987;2018;7;91;153500
1361;3;1 Ebene;2;0;1993;120;48;2;4;49;120;Gut;Guter Wohnraum;Bezirk 19;0;1993;2020;6;120;175500
1423;2;2 Ebenen;1;0;1922;85;21;1;5;0;41;Durchschnitt;Rohbau;Bezirk 20;53;2015;2018;6;138;117000
1294;1;1 Ebene;1;0;1952;73;45;2;3;22;73;Durchschnitt;Kein Wohnraum;Bezirk 8;0;1962;2021;3;73;82500
1748;2;1 Ebene;1;0;1973;77;22;1;4;26;77;Durchschnitt;Mittlerer Wohnraum;Bezirk 15;0;1973;2019;7;77;128000
2397;3;1 Ebene;1;0;1973;105;24;1;4;39;77;Durchschnitt;Kein Wohnraum;Bezirk 22;0;2006;2018;6;105;135000
313;3;1 Ebene;2;1;1977;91;43;2;4;71;91;Durchschnitt;Mittlerer Wohnraum;Bezirk 15;0;1977;2019;6;91;156000
696;3;1 Ebene;2;1;1975;133;84;3;3;98;133;Durchschnitt;Freizeitraum;Bezirk 26;0;1975;2019;5;133;186700
1949;4;2 Ebenen;2;1;1980;75;45;2;3;30;76;Gut;Mittlerer Wohnraum;Bezirk 15;75;1980;2018;6;150;155000
688;3;2 Ebenen;2;1;1927;64;26;1;4;23;59;Durchschnitt;Freizeitraum;Bezirk 12;55;1977;2021;2;119;116000
122;4;2 Ebenen;2;0;1940;113;67;3;4;0;57;Durchschnitt;Rohbau;Bezirk 8;57;1962;2018;12;170;235000
2232;3;2 Ebenen;1;0;1954;64;18;1;4;46;65;Durchschnitt;Kein Wohnraum;Bezirk 7;62;1962;2021;11;126;177500
640;3;2 Ebenen;1;0;1961;57;48;2;4;0;57;Durchschnitt;Rohbau;Bezirk 15;21;2018;2019;7;78;122900
1732;4;2 Ebenen;3;1;2010;108;57;3;3;72;104;Gut;Guter Wohnraum;Bezirk 16;113;2011;2021;7;222;336000
930;4;2 Ebenen;2;0;1983;71;39;2;4;49;70;Gut;Mittlerer Wohnraum;Bezirk 19;70;1983;2020;5;141;170000
555;2;2 Ebenen;3;1;1992;74;38;1;3;33;36;Gut;Guter Wohnraum;Bezirk 5;57;1993;2018;4;144;148400
1855;3;1 Ebene;2;0;1991;134;36;2;3;0;115;Gut;Rohbau;Bezirk 19;0;2010;2021;1;134;181000
1072;3;2 Ebenen;2;1;1949;83;20;1;4;48;62;Gut;Mittlerer Wohnraum;Bezirk 21;66;1962;2019;6;150;175000
953;2;1 Ebene;1;1;1932;79;0;0;4;49;79;Durchschnitt;Kein Wohnraum;Bezirk 20;0;1962;2022;5;79;125924
402;3;1 Ebene;2;0;1996;129;46;2;3;25;101;Gut;Kein Wohnraum;Bezirk 5;0;1996;2019;2;129;182000
1164;3;1 Ebene;1;1;1972;91;34;1;4;59;91;Durchschnitt;Guter Wohnraum;Bezirk 15;0;2005;2020;6;91;148000
1034;3;2 Ebenen;1;0;1932;55;21;1;3;0;55;Durchschnitt;Rohbau;Bezirk 12;56;1962;2020;7;111;40000
7;3;1 Ebene;1;1;1973;83;48;2;3;70;83;Durchschnitt;Freizeitraum;Bezirk 22;0;1973;2019;10;83;128500
572;3;1 Ebene;1;1;1984;73;28;1;4;39;73;Durchschnitt;Kein Wohnraum;Bezirk 6;0;1984;2021;8;73;177688
1365;3;2 Ebenen;3;0;2011;64;37;2;3;46;63;Gut;Mittlerer Wohnraum;Bezirk 24;63;2011;2020;8;127;179400
1897;3;2 Ebenen;3;0;2012;88;54;3;3;37;94;Gut;Mittlerer Wohnraum;Bezirk 14;86;2013;2021;5;174;251000
2321;3;1 Ebene;2;0;2018;124;40;2;3;56;124;Sehr gut;Guter Wohnraum;Bezirk 24;0;2019;2020;8;124;247000
907;3;2 Ebenen;1;1;1927;81;54;3;3;18;64;Durchschnitt;Mittlerer Wohnraum;Bezirk 7;64;1982;2018;2;145;140000
1870;3;2 Ebenen;3;0;1992;108;41;2;4;0;62;Gut;Rohbau;Bezirk 19;65;2000;2020;3;173;185000
2575;4;2 Ebenen;3;0;2011;88;34;2;3;73;88;Gut;Guter Wohnraum;Bezirk 9;109;2012;2020;5;197;225000
222;2;1 Ebene;2;1;2015;133;62;3;3;97;136;Gut;Guter Wohnraum;Bezirk 18;0;2016;2020;6;133;284000
431;3;1 Ebene;1;1;1973;98;48;2;4;76;94;Durchschnitt;Mittlerer Wohnraum;Bezirk 22;0;2007;2022;6;98;170200
2284;3;1 Ebene;2;1;1981;113;42;2;3;47;109;Gut;Mittlerer Wohnraum;Bezirk 19;0;1981;2021;8;113;163000
1588;2;1 Ebene;2;1;2015;135;53;3;3;92;119;Gut;Guter Wohnraum;Bezirk 1;0;2015;2019;11;135;226500
1414;3;1 Ebene;2;0;2019;141;56;3;3;0;141;Gut;Rohbau;Bezirk 24;0;2019;2020;6;141;256000
2228;3;1 Ebene;2;1;2015;138;74;3;3;95;272;Gut;Guter Wohnraum;Bezirk 18;0;2016;2021;10;138;284000
710;3;1 Ebene;2;1;2006;142;48;2;3;96;119;Gut;Guter Wohnraum;Bezirk 23;0;2010;2020;10;142;193500
764;2;1 Ebene;1;0;1934;73;0;0;5;0;73;Schlecht;Rohbau;Bezirk 8;0;1962;2021;7;73;99900
2500;4;2 Ebenen;3;0;1977;70;46;2;4;32;63;Durchschnitt;Mittlerer Wohnraum;Bezirk 15;111;1977;2021;6;181;177500
1979;2;1 Ebene;1;1;1964;62;20;1;4;53;62;Durchschnitt;Mittlerer Wohnraum;Bezirk 15;0;1964;2021;9;62;118900
1413;4;2 Ebenen;4;0;1989;115;51;2;3;42;115;Gut;Guter Wohnraum;Bezirk 22;107;1989;2019;8;222;190000
2092;3;2 Ebenen;2;0;1938;108;23;1;5;0;108;Gut;Rohbau;Bezirk 7;68;2016;2021;6;176;234000
554;3;2 Ebenen;3;0;2017;61;34;2;3;0;61;Gut;Rohbau;Bezirk 9;61;2017;2020;7;123;176000
871;3;1 Ebene;1;2;1973;77;24;1;5;70;77;Durchschnitt;Guter Wohnraum;Bezirk 22;0;2008;2020;5;77;142000
1077;2;1 Ebene;2;0;2015;119;40;2;3;0;119;Gut;Rohbau;Bezirk 18;0;2015;2021;11;119;173000
2040;4;2 Ebenen;2;0;1943;104;20;1;3;19;88;Durchschnitt;Niedrige Qualität;Bezirk 12;50;1962;2019;6;154;169500
1066;4;2 Ebenen;3;0;2009;84;54;2;3;0;81;Gut;Rohbau;Bezirk 9;105;2009;2018;11;190;222000
2164;3;2 Ebenen;3;0;2021;64;52;2;3;2;64;Gut;Guter Wohnraum;Bezirk 24;66;2021;2022;6;131;247479
131;4;2 Ebenen;2;0;1976;61;40;2;4;30;61;Durchschnitt;Mittlerer Wohnraum;Bezirk 15;61;1976;2018;7;122;157500
1628;3;2 Ebenen;2;0;1962;87;30;1;4;66;83;Durchschnitt;Freizeitraum;Bezirk 4;49;2009;2022;3;137;147775
2326;2;2 Ebenen;3;0;2017;44;40;2;3;0;51;Gut;Rohbau;Bezirk 24;52;2017;2018;7;103;149900
48;4;2 Ebenen;2;0;1912;70;35;2;3;0;67;Schlecht;Rohbau;Bezirk 20;67;2018;2020;2;138;139500
2157;3;2 Ebenen;1;0;1920;79;48;2;5;0;42;Schlecht;Rohbau;Bezirk 4;26;2003;2018;6;106;127000
806;3;1 Ebene;1;1;1978;90;24;1;4;65;90;Durchschnitt;Mittlerer Wohnraum;Bezirk 22;0;1978;2018;6;90;142500
769;2;1 Ebene;1;1;2004;75;59;2;4;61;70;Gut;Guter Wohnraum;Bezirk 14;0;2005;2021;6;75;149000
1838;3;1 Ebene;1;1;2007;84;48;2;3;60;84;Gut;Mittlerer Wohnraum;Bezirk 6;0;2007;2018;7;84;156000
1571;1;1 Ebene;1;1;2000;86;43;2;3;49;85;Gut;Guter Wohnraum;Bezirk 2;0;2000;2019;3;86;200000
281;4;2 Ebenen;2;0;1952;102;29;1;4;0;87;Durchschnitt;Rohbau;Bezirk 5;101;1962;2022;6;204;281060
77;3;1 Ebene;2;1;2020;138;73;3;3;0;137;Sehr gut;Rohbau;Bezirk 6;0;2020;2021;1;138;393301
1991;3;2 Ebenen;3;0;2017;66;51;2;3;0;66;Gut;Rohbau;Bezirk 6;69;2017;2018;6;135;181000
342;5;2 Ebenen;2;0;1912;85;53;2;5;0;60;Schlecht;Rohbau;Bezirk 20;85;2017;2018;6;171;169000
73;3;1 Ebene;2;1;1974;132;44;2;3;52;150;Durchschnitt;Mittlerer Wohnraum;Bezirk 8;0;1974;2018;5;132;182000
2396;4;2 Ebenen;3;0;2012;84;55;3;3;0;82;Gut;Rohbau;Bezirk 16;109;2012;2019;6;194;248000
1908;3;1 Ebene;2;1;1970;89;63;2;4;48;85;Durchschnitt;Freizeitraum;Bezirk 15;0;2003;2018;7;89;150000
594;3;2 Ebenen;3;0;2016;70;41;2;3;0;70;Gut;Rohbau;Bezirk 23;70;2016;2022;4;141;208149
2244;3;2 Ebenen;1;1;1951;67;34;2;4;43;67;Gut;Freizeitraum;Bezirk 20;27;1962;2018;5;95;119900
2509;3;2 Ebenen;3;1;2012;84;71;3;3;62;84;Gut;Guter Wohnraum;Bezirk 6;74;2012;2020;6;158;284350
1595;2;2 Ebenen;1;0;1960;67;40;2;3;0;63;Durchschnitt;Rohbau;Bezirk 8;27;1962;2022;6;95;73600
1226;5;3 Ebenen;1;1;1924;81;37;1;3;0;67;Durchschnitt;Rohbau;Bezirk 21;67;1962;2018;3;189;118500
1402;3;1 Ebene;2;0;1969;152;45;2;3;0;84;Durchschnitt;Rohbau;Bezirk 15;0;1969;2020;9;152;180000
959;2;1 Ebene;1;1;1922;86;23;1;3;20;86;Durchschnitt;Mittlerer Wohnraum;Bezirk 20;0;2018;2021;6;86;85000
1321;2;1 Ebene;2;1;2017;99;34;2;3;55;72;Gut;Guter Wohnraum;Bezirk 9;0;2017;2020;7;99;190000
1463;2;1 Ebene;1;1;1977;107;44;2;3;3;90;Durchschnitt;Freizeitraum;Bezirk 14;0;1989;2022;6;107;194349
1372;3;1 Ebene;2;0;2016;94;48;2;3;0;94;Gut;Rohbau;Bezirk 23;0;2017;2021;5;94;159000
1124;4;2 Ebenen;3;1;2007;126;68;3;3;58;124;Gut;Guter Wohnraum;Bezirk 16;110;2008;2021;7;237;403000
2053;1;1 Ebene;1;1;2016;72;35;2;3;59;72;Gut;Guter Wohnraum;Bezirk 6;0;2016;2020;5;72;180653
2589;3;1 Ebene;1;0;2003;82;0;0;3;18;82;Gut;Kein Wohnraum;Bezirk 14;0;2004;2019;9;82;93500
1702;3;2 Ebenen;3;0;2016;73;48;2;3;0;73;Gut;Rohbau;Bezirk 6;73;2016;2018;8;146;196500
738;3;2 Ebenen;3;0;2012;85;36;2;3;46;83;Gut;Guter Wohnraum;Bezirk 9;75;2013;2020;7;160;226750
1741;3;1 Ebene;1;1;1972;140;44;2;3;54;91;Durchschnitt;Kein Wohnraum;Bezirk 15;0;1972;2022;5;140;247249
2294;3;2 Ebenen;2;0;1959;76;55;2;4;0;66;Durchschnitt;Rohbau;Bezirk 15;35;1962;2018;10;111;127000
85;4;2 Ebenen;3;0;2008;113;79;3;3;104;112;Gut;Guter Wohnraum;Bezirk 16;102;2009;2019;5;215;330000
2277;1;1 Ebene;2;1;2009;142;44;2;3;55;141;Sehr gut;Guter Wohnraum;Bezirk 25;0;2009;2020;7;142;247900
1281;2;1 Ebene;2;1;2013;113;49;2;3;52;113;Gut;Guter Wohnraum;Bezirk 25;0;2013;2022;4;113;245524
774;1;2 Ebenen;2;1;1995;127;52;2;5;122;127;Gut;Guter Wohnraum;Bezirk 23;54;2021;2021;9;181;316600
1346;4;1 Ebene;2;1;1972;175;42;2;4;36;49;Gut;Guter Wohnraum;Bezirk 15;0;2019;2020;11;175;242000
1710;2;1 Ebene;1;1;1970;80;40;2;5;63;80;Durchschnitt;Guter Wohnraum;Bezirk 15;0;2019;2021;9;80;143500
2290;1;1 Ebene;2;1;2019;133;56;3;3;83;117;Gut;Mittlerer Wohnraum;Bezirk 1;0;2019;2021;5;133;175900
1689;3;1 Ebene;2;0;1980;126;39;2;4;0;126;Durchschnitt;Rohbau;Bezirk 19;0;1980;2021;8;126;185750
135;2;1 Ebene;1;0;1937;54;23;1;4;0;54;Durchschnitt;Rohbau;Bezirk 12;0;1962;2018;3;54;85000
1325;3;1 Ebene;1;1;1974;84;25;1;3;66;78;Durchschnitt;Kein Wohnraum;Bezirk 15;0;1974;2018;5;84;134500
832;3;2 Ebenen;2;0;1958;75;20;1;4;29;63;Durchschnitt;Kein Wohnraum;Bezirk 8;63;1962;2021;7;139;154400
162;4;1 Ebene;2;1;1968;176;28;1;3;0;70;Durchschnitt;Rohbau;Bezirk 5;0;1968;2021;10;176;165000
2551;6;1 Ebene;2;1;1976;146;29;1;3;3;146;Durchschnitt;Guter Wohnraum;Bezirk 15;0;1976;2019;11;146;119000
2015;4;2 Ebenen;3;1;2016;124;62;3;3;99;124;Sehr gut;Guter Wohnraum;Bezirk 18;64;2017;2021;6;189;350000
864;1;1 Ebene;1;1;1982;53;0;0;4;44;53;Gut;Guter Wohnraum;Bezirk 13;0;1982;2018;4;53;73000
2367;5;2 Ebenen;2;0;1902;111;29;2;4;0;111;Durchschnitt;Rohbau;Bezirk 20;100;2011;2020;12;212;184000
436;3;1 Ebene;1;0;1984;73;25;1;5;37;73;Durchschnitt;Kein Wohnraum;Bezirk 6;0;1984;2018;3;73;119900
